Time,Source,Location,ID,Username,Language,Favorite_count,Retweet_count,User_Followers_count,User_Statuses_Count,User_Friends_Count,Tweet
10/19/2022 14:43,Twitter for Android,Indonesia,1.58274E+18,aku siapa hayo,in,0,0,39,353,47,b'Mo vaksin slotnya dikit mana abis mulu \xf0\x9f\x99\x82 aku kezal'
10/19/2022 14:42,Twitter for Android,indonesia,1.58274E+18,ð—± ð—¶ ð˜ ð—®,in,0,0,1007,29413,969,b'@kidemangkompor Karena banyak yg comment kalo gejala gagal ginjal akut di anak2 tersebut disebabkan oleh vaksin Covid. Padahal mayoritas korban aja belom pernah dapet vaksin Covid.'
10/19/2022 14:41,Twitter Web App,Java,1.58274E+18,Tasað“¹â€¿ð“¹,in,0,0,486,75072,378,"b'Baca komennya luar biasa, dari pengalihan isu, propaganda vaksin , pemerintah ga bertanggung jawab,  pembodohan publik, IDAI ga jelas lah karena brand obatnya ga dijelaskan apa, BPOM ga kompeten lah...duh https://t.co/EKgvgufO6S'"
10/19/2022 14:41,Twitter Web App,"all e-wallets, qris, seabank",1.58274E+18,ð““ð“¸ð“»ð“² :â™¡,in,0,0,144,1205,152,b'Guysss yang butuh sertif vaksin tanpa vaksin yuk bisa ke aku! ^^ Insya Allah amanah dan proses cepat. Selebihnya yuk boleh WA :\n\nhttps://t.co/v4iP7ERKIh\n\n#zonauang #zonabu #jokivaksin 2'
10/19/2022 14:39,Twitter for Android,,1.58274E+18,Diah Amelia,in,0,0,0,68,37,"b'@bwkezy @detikcom Tpi anak2 di bawah usia 6th kan blom bisa vaksin covid, n ini kebanyakan jg yg kena anak\xc2\xb2 balita,,, gmn tuh ya? Ap efek BIAN bulan agustus itu?'"
10/19/2022 14:38,Twitter for Android,Bumi bulat menuju datar.,1.58274E+18,daraahim,in,0,0,451,6665,283,"b'@fvcksynkills Yang sukarela aka antusias ambil vaksin biasanya kaum well educated, gak tahu kenapa.'"
10/19/2022 14:38,Twitter for Android,"Jawa Tengah, Indonesia",1.58274E+18,Siapaaa,in,0,0,2,210,6,"b'@hilwa_assegaf @t3luuur @detikcom Logika lo dipake lagi coba, kl gegara imunisasi atau efek vaksin orangtua, yg kena bakal lebih dr sekarang ini, dipikir aja berapa banyak anak di Indonesia yg luas ini. Kemenkes ambil tindakan stop obat sirup kr kasus ky gini pernah kejadian di dua negara, ya karena kontaminasi'"
10/19/2022 14:37,Twitter for iPhone,,1.58274E+18,AE (galau brutal),in,0,0,490,18302,635,"b'@gibran_tweet Mas Gibran, stok vaksin di Solo lagi pada abis kira-kira restock lagi kapan ya \xf0\x9f\xab\xa0capek muterin Solo buat nyari vaksin dan jawaban tiap puskesmas sama :)'"
10/19/2022 14:32,Twitter for Android,Indonesia,1.58274E+18,Sahat Hasugian,in,0,0,184,13234,1942,b'Wabah dan vaksin diciptakan berbarengan agar manusia menderita lebih parah adalah vaksin.Sedangkan wabah alami tidak ada yg tahu kapan dan obatnya \n\nhttps://t.co/S308wPpnlI'
10/19/2022 14:31,Twitter for Android,Alasan,1.58274E+18,Cinta tak boleh kosong,in,0,0,604,2989,620,b'Apa gak mungkin Fucksin jadi penyebabnya?\nAtau mungkin cilok bisa jadi kambing hitam\xf0\x9f\x98\x80\n\nGagal ginjal karena vaksin\xe2\x9d\x8e\nGagal ginjal karena sirup\xe2\x9c\x85 https://t.co/KsmPgxBoyp'
10/19/2022 14:31,Twitter for iPhone,,1.58274E+18,MIERDHA,in,0,0,547,21103,266,b'@reshasrg 350rb vaksin nya bro \xf0\x9f\x98\x82'
10/19/2022 14:30,Twitter for iPhone,"Serang, Indonesia",1.58274E+18,Islahiyatul Mukhlish,in,0,0,592,20368,489,"b'Belum kelar daftar vaksin meningitis, euh ieu paspor kadaluarsa deui. Pfff ampun.'"
10/19/2022 14:29,Twitter for Android,indonesia,1.58274E+18,ð—± ð—¶ ð˜ ð—®,in,0,0,1007,29413,969,"b'@Ferdyan_SN @d2balitour @sinwuhan77 @detikcom Berdasarkan Surat Edaran Ditjen Yankes Kemenkes No. SR.01.05/III/3461/2022, yang terkena mayoritas anak2 DI BAWAH 6 TAHUN, yg belom pernah vaksin Covid. https://t.co/jSqvJcC70q'"
10/19/2022 14:28,Twitter for Android,,1.58274E+18,Diah Amelia,in,0,0,0,68,37,"b'@wibowomookti @asnianoy @detikcom Trus emank di indonesia anak dibawah 5th udh boleh vaksin covid? Setau sy yg emak\xc2\xb2 punya anak balita itu blom ad vaksin covid untuk anak di bawag 5th, sedangkan di berita yg kena gagal ginjal akut ini kebanyakan balita yg blom bisa vaksin covid'"
10/19/2022 14:27,Twitter for iPhone,Indonesia ,1.58274E+18,ð—¢ð˜€ð—ºð—®ð—» ð—•ð—²ð˜† ðŸ‘‘,in,0,0,149,8539,371,b'Wes ngalah-ngalahi vaksin influenza yg jangka waktunya luwih dowo timbang iki\xe2\x80\xa6 https://t.co/QPBTJS65e5'
10/19/2022 14:24,Twitter for Android,nsa,1.58274E+18,Joel.,in,0,0,302,19566,312,"b'@GUESTxGISELLE pantes lu masih liar begini, belom vaksin sih'"
10/19/2022 14:24,Twitter for Android,indonesia,1.58274E+18,ð—± ð—¶ ð˜ ð—®,in,1,1,1007,29413,969,"b'@t3luuur @detikcom Berdasarkan Surat Edaran Ditjen Yankes Kemenkes No. SR.01.05/III/3461/2022 yg terkena ini mayoritas anak2 berusia DI BAWAH 6 TAHUN YA, MEREKA GAK PERNAH VAKSIN COVID. https://t.co/nDeTnBwmrc'"
10/19/2022 14:24,IFTTT,Medan,1.58274E+18,IG: @WaspadaOnline,in,0,0,41704,232914,363,"b'Siap Digunakan, Ini Dua Vaksin Covid-19 Buatan Indonesia https://t.co/zjS4m8LXov'"
10/19/2022 14:23,Twitter for Android,MaJem,1.58274E+18,FK232,in,0,0,111,228,236,"b'@detikcom Lah ini cair dan di komsumi, gmn kabar vaksin yg malah di suntikkan ke tubuh manusia ?\nHello itu juga cair. \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'"
10/19/2022 14:23,Twitter for Android,,1.58274E+18,Entis,in,0,0,16,2211,320,"b'@oxfara gua heran bnyk yg menyalahkan Paracetamol? emg dia baru beredar setahun dua tahun? coba berpikir bijak, apa yakin gara2 Paracetamol? gmna efek Vaksin? knpa ga mikir ksitu?'"
10/19/2022 14:23,Twitter for Android,kaki langit,1.58274E+18,The Legend Of Penebok,in,1,0,451,13313,414,b'@kala_ismyname ud d katakan sma ahli d luar negeri salah satu efek dri vaksin adlh mrusak janin ibu hamil'
10/19/2022 14:23,Twitter for Android,,1.58274E+18,Diah Amelia,in,0,0,0,68,37,"b'@wibowomookti @asnianoy @detikcom Tpi klo balita di bawah 6th kan blom bisa vaksin covid nder,,,?'"
10/19/2022 14:22,Twitter for Android,nsa,1.58274E+18,Joel.,in,0,0,302,19566,312,b'@GUESTxGISELLE vaksin cacar monyet?'
10/19/2022 14:21,Twitter for Android,indonesia,1.58274E+18,ð—± ð—¶ ð˜ ð—®,in,0,0,1007,29413,969,"b'@ywdhlahyaaa @detikcom Berdasarkan Surat Edaran Ditjen Yankes Kemenkes No. SR.01.05/III/3461/2022 yg terkena ini mayoritas anak2 berusia DI BAWAH 6 TAHUN YA, MEREKA GAK PERNAH VAKSIN COVID. https://t.co/SjPdrca0Gk'"
10/19/2022 14:21,Twitter for Android,,1.58274E+18,tcha are you,in,0,0,1169,3249,1186,"b'@t3luuur @detikcom Jika yg kamu salahkn imunisasi, pastinya yang kena gak 200an anak, tapi ribuan, cz mayoritas anak2 Indonesia di imunisasi sejak dilahirkan. Jika efek vaksin covid pd ibu hamil, kejadian g hanya di Gambia n Indonesia, tapi semua negara yg kemarin memberlakukan vaksin pasti jg kena'"
10/19/2022 14:20,Twitter for iPhone,marugamedoðŸŒ»,1.58274E+18,sazqia,in,0,0,506,75691,292,"b'@GUESTxTHV udah jo, vaksin apa aja udah.. campak udah'"
10/19/2022 14:20,Twitter for Android,nsa,1.58274E+18,Joel.,in,0,0,302,19566,312,b'@GUESTxGISELLE udah vaksin?'
10/19/2022 14:19,Twitter for Android,indonesia,1.58274E+18,ð—± ð—¶ ð˜ ð—®,in,1,0,1007,29413,969,"b'Sebagai org Kemenhealth, gw coba lurusin ya soal Parasetamol Sirup ini berdasarkan SR.01.05/III/3461/2022:\n1) Yg distop itu obat sirup krn tercemar etilen glikol"
10/19/2022 14:16,Twitter for Android,"Malang, Jawa Timur",1.58274E+18,Tukang Rosok â¤ðŸ’¯ðŸ‡®ðŸ‡©,in,20,5,14900,39021,1157,"b'Memang faktanya begitu, dibilang bodoh pada marah.\n@rockygerung_rg saja bilang @NasDem tidak di vaksin ke 4 makanya bodoh \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/i6MIc5qE5m'"
10/19/2022 14:16,Twitter for Android,"Los Angeles, CA",1.58274E+18,Jackson Storm,in,0,0,120,4244,468,"b'@jokowi Antek2 nya WEF ini mah \xf0\x9f\x98\x82 pantesan getol bener soal Vaksin juga kmrn , All Hail Klaus Schwab'"
10/19/2022 14:15,Twitter for Android,,1.58274E+18,â˜• âš–ï¸,in,1,0,40,87,44,"b'@arifbsantoso @wine1819 Katanya kasus di Indonesia ""masih diselidiki"" karena obat yg terkontaminasi itu ga ada di Indonesia.\n\n""Masih diselidiki"" tapi katanya langsung bilang kalau ga ada hubungannya sama vaksin.. Kan ""masih diselidiki"", segala kemungkinan masih bisa terjadi dong.. \xf0\x9f\x98\xb6 https://t.co/IVaNJBJYYy'"
10/19/2022 14:15,Twitter for Android,,1.58274E+18,J.,in,0,0,39,49,1,b'@rosie7ie vaksin akun di sebelah mana ya'
10/19/2022 14:15,Twitter for Android,,1.58274E+18,Noe',in,1,0,245,7806,367,"b'Weh, Efek vaksin itu ""kebetulan"" ""misterius"" \n\xf0\x9f\xa4\xa1 https://t.co/j0Gq3kKzj7'"
10/19/2022 14:13,KAI121,,1.58274E+18,Kereta Api Indonesia,in,0,0,1067902,1115290,18,b'@gardameier Selamat malam. Mulai 30 Agustus 2022. Bagi calon penumpang KA #Joglosemarkerto wajib sudah vaksin minimal dosis pertama. Tidak wajib menunjukkan hasil negatif covid-19. Info lengkap silakan cek link https://t.co/Gex6hLrT8U. Trims.'
10/19/2022 14:11,Twitter for Android,"Los Angeles, CA",1.58274E+18,Jackson Storm,in,2,0,120,4244,468,"b'@detikcom Efek samping Vaksin kopet Kali ah... Nyalahin obat sirup yg Dr puluhan tahun eksis, Vaksin Kopet mahasuci tanpa Efek samping yah https://t.co/Fsawk0hj06'"
10/19/2022 14:10,Twitter for Android,yogyakarta,1.58274E+18,cah prigel,in,0,0,616,31971,984,b'@detikcom Bakal ada yg jualan obat / vaksin jenis baru lagi ga nih ?'
10/19/2022 14:10,WordPress.com,Tangerang Selatan,1.58274E+18,Kabartangsel.com,in,0,0,17408,72534,3016,"b'Transformasi Ketahanan Kesehatan Nasional, Kemenkes Luncurkan E-Katalog Obat dan Vaksin Tahun\xc2\xa02023 https://t.co/Y0DhPfyguv'"
10/19/2022 14:10,Kabartangsel.com,Tangerang Selatan,1.58274E+18,Kabartangsel.com,in,0,0,17408,72534,3016,"b'Transformasi Ketahanan Kesehatan Nasional, Kemenkes Luncurkan E-Katalog Obat dan Vaksin Tahun 2023 https://t.co/Y0DhPfyguv via @kabar_tangsel'"
10/19/2022 14:07,Twitter Web App,Jagat Raya,1.58274E+18,ðŸŒ KrakatauðŸ™zero â›”,in,1,0,220,9518,485,b'@goldeneagle2707 Nampaknya vaksin gak pernah masuk penyidikan'
10/19/2022 14:06,Twitter for Android,INDONESIA ðŸ‡®ðŸ‡©,1.58273E+18,ðŸ‡®ðŸ‡©Blue81ðŸ‡®ðŸ‡©,in,2,0,1214,4361,1178,"b'@sutanmangara Sdh ikut vaksin gratis gk usah ngomong! \nGk punya malu kau...... Istri anak sdh vaksin, gk punya malu kau..'"
10/19/2022 14:06,Twitter for Android,selat makassar,1.58273E+18,ndejomplang,in,0,0,665,39680,399,"b'Dari dulu juga sering pakai buat anak2, malah ibupropen yg bermasalah sama lambung anak. Kok bisa tiba2 gitu ya?? Jgn2 efek samping vaksin https://t.co/AxwgM1hGDa'"
10/19/2022 14:06,Twitter for Android,they/them. read:,1.58273E+18,Ù‹,in,0,0,112,899,122,b'guys masa gua uts speaking DEBAT dan gue kebagian KONTRA VAKSIN ada rasa ingin lompat'
10/19/2022 14:05,Twitter for iPhone,,1.58273E+18,Rere,in,0,0,29,383,102,b'@kochengfs Iya min 1kg. Kl mau vaksin yaaa yg 1kg dl'
10/19/2022 14:02,KochengFessV2,ID,1.58273E+18,ini ðŸ¤– kucing,in,0,0,176998,37907,1544,"b'\xf0\x9f\x90\x88 Kalau mau vaksin kan min usia 3 bulan. Nah itu harus bb min 1 kg ya? Aku mau vaksin ke2 kucingku, yang satu kayaknya udah nyampe 1 kg sedangkan yg satu lagi masih 600 gr.'"
10/19/2022 14:01,Twitter for Android,she/her,1.58273E+18,ðŸ¬ilaðŸ¦,in,0,0,353,27250,462,b'@_hy_u Maju! Ujin dah vaksin nih https://t.co/nwdcKOZDpf'
10/19/2022 13:59,dlvr.it,Surabaya,1.58273E+18,beritajatim,in,0,0,25881,430669,328,"b'Kemenkes Ungkap Kasus Gagal Ginjal Akut pada Anak Tidak Ada Kaitan dengan Vaksin dan Covid-19.\n\nSurabaya (https://t.co/ksziGGp1k3) \xe2\x80\x93 Juru Bicara Kementerian Kesehatan, M Syahril\xe2\x80\xa6 https://t.co/u5T9XHJc9e #Ragam #anak #Covid19 #gagalginjal #Kemenkes via @beritajatimcom'"
10/19/2022 13:58,Twitter for iPhone,,1.58273E+18,Shella Rahmayanti,in,0,0,590,9796,484,b'BPOM.. bisakah anda audit dulu ke pabrik2 farmasi yang produksi sirup buat inspeksi terkait penggunaan eksipiennya? Audit vaksin nya nanti2 ajalah ya.. ha ha \xf0\x9f\x99\x88\xf0\x9f\x99\x88'
10/19/2022 13:53,Twitter for Android,"Surakarta, Jawa Tengah",1.58273E+18,milky brown sugar coffee,in,0,0,187,5370,482,"b'@UNSfess_ Gak harus booster kok, vaksin aja cukup'"
10/19/2022 13:53,Twitter for Android,"Karawang, Jawa Barat",1.58273E+18,Karawang Menfess,in,0,0,20432,68153,8399,b'Gokar! Info vaksin booster di krwg dong'
10/19/2022 13:51,Twitter Web App,,1.58273E+18,Sasuke Sapandy,in,1,0,1,1,3,"b'@tamim_pardede Waduh, susah cari bini yg bebas dr Vaksin \xf0\x9f\x98\x81 Ambyar'"
10/19/2022 13:49,Twitter for Android,Indonesia,1.58273E+18,Gratis Terbaik,in,0,0,5288,5783,223,"b'@ayutaradipa @jokowi ""Virus"" itu adalah vaksin covid yang telah menghancurkan sistem imun semua anak yang disuntik. Saat ini mereka rentan untuk infeksi apapun. Terbukti, baca data resmi dan ilmiah di https://t.co/tg9iRdEscs'"
10/19/2022 13:49,Twitter for Android,Indonesia,1.58273E+18,ì•„yuk,in,0,0,504,11490,242,"b'Slotnya udh kayak kuota vaksin, cepet bgt fullnya'"
10/19/2022 13:49,roltweet,"Jakarta, Indonesia",1.58273E+18,Republika.co.id,in,3,0,1909518,1881241,45,b'KKP menerima vaksin meningitis untuk umroh. https://t.co/ANrBjhkgwR'
10/19/2022 13:48,Twitter Web App,,1.58273E+18,Kereta Api Indonesia,in,0,0,1067902,1115290,18,"b'@standoutforJ Selamat malam Kak. Tersedia Vaksin di Stasiun Semarang Tawang dengan jam operasional 08.00-16.00 WIB ya. Bagi penumpang KA, vaksinasi dapat dilakukan paling lambat H-1 sebelum keberangkatan. Ketersediaan vaksin menyesuaikan dengan stok ya (dapat berubah sewaktu-waktu). Trims.'"
10/19/2022 13:47,Twitter for Android,"Kota Palembang, Sumatera Selat",1.58273E+18,Agura,in,0,0,610,10078,652,b'@dilamln Di kantor polisi ga ada emang ? Biasanya disana ngasih vaksin gratis'
10/19/2022 13:46,Twitter for Android,indonesia,1.58273E+18,lam ong,in,0,0,46,1860,296,b'@DiahAmelia13 @asnianoy @detikcom Parlemen Eropa saja sekarang sedang mengadakan penyelidikan penipuan vaksin https://t.co/ACT2E03zlQ'
10/19/2022 13:46,Twitter for Android,"Gunung Putri, Bogor",1.58273E+18,You,in,0,0,490,39182,364,b'Gesss minta info tempat vaksin Booster dong...'
10/19/2022 13:45,Twitter for Android,"Bandung, Jawa Barat",1.58273E+18,A.A. Palattei,in,2,1,3656,33816,3657,"b'Lindungi anak2 kalian dari vaksin maut covid-19, biang keladi berbagai macam penyakit berbahaya. https://t.co/nNJRkHIFoT'"
10/19/2022 13:45,Autobase UM,,1.58273E+18,Universitas Negeri Malang - Menfess!,in,0,0,16095,27648,1409,"b'um! mau vaksin booster di area malang, dimana yaa?'"
10/19/2022 13:45,Twitter for iPhone,little pixels,1.58273E+18,â€Ù‹,in,0,0,60,2173,61,b'@nings2ie vaksin dl ning'
10/19/2022 13:44,Twitter for iPhone,,1.58273E+18,espia,in,0,0,1591,24313,392,b'@kochengfs 2 asal pro steril vet vaksin full indoor. kalo 1 nay bgt jgn kasi kucing ke org yg hoarder gitu'
10/19/2022 13:43,Twitter for Android,indonesia,1.58273E+18,lam ong,in,0,0,46,1860,296,b'@DiahAmelia13 @asnianoy @detikcom Bos vaksin aja anaknya gk mau divaksin karena tahu bahayanya https://t.co/ogrZshfrC2'
10/19/2022 13:42,Twitter for Android,"Lampung Selatan, Lampung",1.58273E+18,Hendra Setiawan,in,0,0,366,8538,410,b'@Partono_ADjem Kl udah di vaksin 1 kali ya sama aja dong. Wkwkwkwk'
10/19/2022 13:40,Echobox,Jakarta - Indonesia,1.58273E+18,detikHealth,in,3,0,1841453,145485,15,b'Kementerian kesehatan RI melaporkan dari hasil pemeriksaan bahwa tidak ada kaitannya gangguan ginjal akut misterius pada anak dengan penggunaan vaksin maupun infeksi Covid-19. dr Syahril juga meminta keluarga pasien yang berobat ke dokter untuk membawa ... https://t.co/vzIRTBxCoN'
10/19/2022 13:39,Twitter for Android,"Bandung, Jawa Barat",1.58273E+18,A.A. Palattei,in,2,0,3656,33816,3657,"b'Mereka mau bunuh generasi Indonesia dengan vaksin covid-19, vaksin yg tidak pernah diujicoba keamanannya. Lindungi anak2 kalian, jangan percayakan kepada pembunuh anak2. https://t.co/mkqpck7vgM'"
10/19/2022 13:36,Twitter Web App,Indonesia,1.58273E+18,Patamon,in,0,0,876,15716,780,b'Syarat ikut lari udah vaksin booster ya? https://t.co/CSBnmyl6q3'
10/19/2022 13:35,Twitter for iPhone,,1.58273E+18,Lika Know | Charmer Boy EventðŸ“Œ,in,0,0,1100,34716,1231,b'Kali aja ada yang nyari vaksin booster daerah malang https://t.co/YUb2FFpvIF'
10/19/2022 13:33,dlvr.it,Jakarta,1.58273E+18,Andika Pulung Buwono,in,0,0,782,21837,76,b'CEK FAKTA: Tidak Benar Vaksin Covid-19 Mengandung Logam Berat Graphene Oxide https://t.co/mxArrro234'
10/19/2022 13:33,Twitter for Android,,1.58273E+18,Vermilia,in,1,0,1612,1409,31,"b'@ferryman4747 @BudiGSadikin @drpriono1 bapak2 lihatlah, betapa tidak wajarnya vaksin dipaksakan dengan berbagai alasan'"
10/19/2022 13:31,Twitter for Android,Indonesia,1.58273E+18,Gratis Terbaik,in,45,30,5288,5783,223,b'Sedikit hiburan malam...\nKutipan dari @KemenkesRI dalam gugatan vaksin (perkara No. 61) beberapa bulan yang lalu.\nBooster tidak wajib \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nPemerintah yang full of \xf0\x9f\x92\xa9 https://t.co/x0lqrqZmlV'
10/19/2022 13:30,TweetDeck,"JKT, Indonesia",1.58273E+18,NOVA,in,0,0,68109,199025,29,"b'Musim pancaroba tiba, awas kasus DBD meningkat. Lindungi buah hati dengan beberapa cara ini.\n\nhttps://t.co/QRVJLAkhDZ'"
10/19/2022 13:29,Twitter for iPhone,"Jakarta, Indonesia",1.58273E+18,Kementerian Kesehatan RI,in,6,3,708002,51240,185,"b'#RilisSehat\n\nTransformasi Ketahanan Kesehatan Nasional, Kemenkes Luncurkan E-Katalog Obat dan Vaksin Tahun 2023 @KemenkesRI \n\nhttps://t.co/TbiZJMRlhB https://t.co/gpThGhW6Sp'"
10/19/2022 13:25,Twitter for iPhone,,1.58272E+18,gebi,in,0,0,350,156,362,"b'Minnnn, permisi mau nanya. Di Semarang Tawang adakah layanan vaksin booster? Makasih @KAI121'"
10/19/2022 13:24,Twitter for Android,jakarta ,1.58272E+18,Raja Kegelapan,in,0,0,254,28065,174,"b'@DKIJakarta halo min. Mau tanya, untuk lokasi vaksin on the spot di Jakarta dimana saja ya? Terima kasih'"
10/19/2022 13:24,Twitter for Android,Indonesia,1.58272E+18,BoWozZ,in,0,0,1923,45924,2864,b'@Vermilo1 Ini semua karena Vaksin Covid yang sangat Beracun\xe2\x80\xbc\xef\xb8\x8f\xe2\x98\xa0\xef\xb8\x8f'
10/19/2022 13:24,Twitter for iPhone,little pixels,1.58272E+18,â€Ù‹,in,0,1,60,2173,61,b'jangan lupa vaksin rabies semuanya https://t.co/sSOsKDJMD2'
10/19/2022 13:23,KAI121,,1.58272E+18,Kereta Api Indonesia,in,0,0,1067902,1115290,18,b'@akatsukisun Selamat malam. Mulai 30 Agustus 2022. Bagi calon penumpang KA Kamandaka wajib sudah vaksin minimal dosis pertama. Tidak wajib menunjukkan hasil negatif covid-19. Info lengkap silakan cek link https://t.co/Gex6hLrT8U. Trims.'
10/19/2022 13:23,Twitter for Android,,1.58272E+18,Diah Amelia,in,2,0,0,68,37,"b'@wibowomookti @asnianoy @detikcom Justru yg kebanyakan kena itu balita yg belum vaksin covid tpi di cek sudah pernah kena covid,,, seingat sy, pernah ad artikel yg bilang klo pernah kena covid ini organ\xc2\xb2 ditubuh kita bisa ad yg rusak,,,'"
10/19/2022 13:22,Twitter Web App,Indonesia,1.58272E+18,Animindo.Net,in,0,0,127,17824,194,b'@djt13596003 vaksin apa tuh?'
10/19/2022 13:21,Twitter for iPhone,"Jawa Timur, Indonesia",1.58272E+18,Russell,in,0,0,2052,8957,645,b'Moots kalau naik kereta antar kota masih harus rapid gak ? Minim vaksin booster ?'
10/19/2022 13:20,Twitter for Android,,1.58272E+18,"#4DRY,N",in,2,0,3472,11721,4100,"b'@Vermilo1 Bisa jadi akal-akalan sales-sales fuksin supaya produk yg mereka siapkan laku di pasaran jadi ganti obat sirup\nAtau bisa juga efek dari ibunya si anak karena di vaksin mengakibatkan si anak gagal ginjal\xf0\x9f\xa4\x94\n\nEkonomi,pendidikan,kesehatan\nBerhasil mereka kuasai\nTtd: haluan kiri'"
10/19/2022 13:18,Twitter for iPhone,,1.58272E+18,Nagin,in,0,0,25,220,63,b'@CNNIndonesia kenapa gak ada yg curiga penyebabnya vaksin covid?'
10/19/2022 13:16,Twitter for Android,,1.58272E+18,â“–â“¤â“© â“â“â“—â““â“›â“˜â“¨â“¨â“›â“,in,1,0,0,24,0,b'@jokowi Maaf Bapak @jokowi apa sekarang nyebrang ke pelabuhan WAJIB RAPID sedangkan kami belum vaksin 3 / boster karena kami sangat berat kalau 1 orang 40.000 2 orang sudah 80.000 mohon ditanggapi pak jokowi khawatir dijadikan kesempatan sama petugas (PUNGLI) \n\nKetapang-Gilimanuk'
10/19/2022 13:15,Twitter for Android,hatinya ci gree,1.58272E+18,kagree,in,0,0,775,14637,665,b'@S_GraciaJKT48 Yg katanya vaksin itu nagih\xf0\x9f\x99\x82'
10/19/2022 13:14,Twitter for Android,Dunia,1.58272E+18,Heaven,in,2,0,29,1117,96,"b'Senin kemarin bocil\xc2\xb2 sudah vaksin, yeay! https://t.co/uO3jiz3Dtk'"
10/19/2022 13:13,Twitter for iPhone,,1.58272E+18,disti,in,0,0,250,1118,340,b'@minhy2ng maju sini ak dah vaksin\xf0\x9f\x98\xa0'
10/19/2022 13:12,Twitter for Android,,1.58272E+18,umii ||,in,0,0,4,156,6,b'Yg lagi butuh sertifikat vaksin aku open jasa vaksin yaa cuma butuh no nik aja yuuk yg butuh bisa dm proses cepat yuu #ZonaUang'
10/19/2022 13:10,Twitter for iPhone,,1.58272E+18,Jasa Tembak Vaksin,in,0,0,792,217,214,"b'D 1 = 189k\nD 2 = 189k\nD 3 = 276k\nInstant = 189k\nuntuk melewati delay 3 bulan ke D-3 1/2\n\nAll in (D 1-2, D-3, instant) = 845k\n\nPerbaikan data NIK = 200k\n\n#zonajajan #zonaba #zonauang\xef\xb8\x8f #zonaBU #jokivaksin #tembakvaksin \n\nJasa joki tembak vaksin all dosis https://t.co/4n9HqzKK8E'"
10/19/2022 13:08,Twitter for iPhone,,1.58272E+18,ngapasi,in,0,0,28,176,27,b'butuh sertif vaksin tanpa vaksin? bisa joki vaksin aja. jasa vaksin dengan harga termurah dibayar setelah sertif masuk peduli lindungi aja. selebihnya boleh chat #zonauang #zonaBU #jokivaksin'
10/19/2022 13:08,Twitter Web App,Long Beach California,1.58272E+18,Kudeta,in,0,0,19,4018,70,"b'Siipp bagus, larang obat sirup lalu teruskan program vaksin anak... Kwkwkw dan lihat apa yg terjadi...'"
10/19/2022 13:08,Twitter for Android,âŽ™ ðŸ—ðŸ“ â™¡ ðŸŽðŸ’ âŒ• ð—³ð—®ð—¶.ð—‹ð—’ âœ¦,1.58272E+18,cibað”˜“ | rest,in,0,0,41,1579,107,"b'@bucinharit pls kak siapin diri, kmren vaksin ketiga tangan w kaga bisa gerak alias sakit bangetttt. tpi syukur kaga sakit ampe panas meriang \xf0\x9f\x98\xad\xe2\x98\x9d\xf0\x9f\x8f\xbb'"
10/19/2022 13:05,Twitter for Android,âŽ™ ðŸ—ðŸ“ â™¡ ðŸŽðŸ’ âŒ• ð—³ð—®ð—¶.ð—‹ð—’ âœ¦,1.58272E+18,cibað”˜“ | rest,in,0,0,41,1579,107,b'@bucinharit lah blum vaksin ketiga?'
10/19/2022 13:05,Twitter for Android,"South Borneo, Indonesia",1.58272E+18,-shanza-,in,0,0,2520,66050,2196,"b'@halloworlditsme @banjarbase nah kurang tau am, coba ai dtgi dan bawa surat vaksin kedua'"
10/19/2022 13:04,Twitter for Android,"Kalimantan Selatan, Indonesia",1.58272E+18,ðŸˆðŸ’¨,in,0,0,1696,20125,1392,b'@surishanza @banjarbase boleh kah ktp non bjm vaksin booster di puskes?'
10/19/2022 13:03,Twitter for Android,"Bandung, Jawa Barat",1.58272E+18,ri,in,0,0,62,236,81,b'ripuh ya say efek vaksin booster \xf0\x9f\xa5\xb2'
10/19/2022 13:03,Twitter for Android,,1.58272E+18,Dinar Sarkobiah,in,0,0,0,2,2,"b'@bogorfess_  mimin, punten mau minta info vaksin booster dong, please urgent \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'"
10/19/2022 13:02,Twitter for iPhone,,1.58272E+18,adam,in,0,0,418,12509,190,b'Ada kasus yg ujung2nya nanti jualan obat (penawar) atau vaksin.\n\nMungkin\xe2\x80\xa6'
10/19/2022 13:02,Twitter for Android,"Jatinegara, Indonesia",1.58272E+18,"fase 0,9 âš¡âœ¨ðŸ‘ŠðŸ’™ ðŸ° (ðŸ¤, ðŸ¤)ðŸ”ºï¸ðŸŒ–",in,0,0,311,4417,3736,b'Ayu vaksin Buster Yar kebal'
10/19/2022 13:02,Twitter for iPhone,,1.58272E+18,Jasa Tembak Vaksin,in,0,0,792,217,214,"b'Yang mau deletr vaksin + 123. Totalnya 1,7 jt ya'"
10/19/2022 13:01,Twitter for Android,Carribean Sea,1.58272E+18,J A C K not S P A R O W,in,0,0,315,17805,809,"b'@CNNIndonesia Bisnis lagi aja,setelah vaksin berlalu terbitlah tablet'"
